source,cell,s,gamma1,gamma2,ratio_obs,ratio_pred_edge,ratio_pred_null,caveat
nn_suite,Exp05_axis/Exp05ax-v3/OTM_K110,9.82590425531915,-0.2578080863144742,-0.7702165900077627,0.977,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-v3/OTM_K125,10.536509433962264,-0.2617644463534158,-0.7074599467190459,0.9783,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-v4/ATM,11.54824295010846,0.1905321785517956,-0.6252280046872456,0.9693,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-v4/OTM_K110,12.249717194570136,0.1776529311292121,-0.7037830491441768,0.9714,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-v4/OTM_K125,12.895390625,0.1558220098529822,-0.7826462619595533,0.9735,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-v5/ATM,30.65882295719844,-0.2428263913880932,-0.8461751987873223,0.9977,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-v5/OTM_K110,33.721604166666665,-0.1904606167000722,-0.902155965787332,0.9972,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-v5/OTM_K125,35.76988235294118,-0.1387868697801212,-0.9083217202078367,0.9971,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa1/ATM,3.366607142857143,0.0931451756585425,-0.9999570938600266,1.0002,0.9996043049602082,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa1/OTM_K110,3.618727272727273,0.1125485055271341,-0.9877359726038656,1.0047,0.9998212064945072,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa1/OTM_K125,3.849387755102041,0.1151275838852152,-0.9182187214401272,1.0069,0.9999243386699372,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa2/ATM,3.5487452471482888,-0.0697305505842307,-0.0761963484435646,1.0023,1.0000018367933632,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa2/OTM_K110,3.8020077220077217,-0.0700790689456759,-0.0506951796406438,1.006,1.0000024362627995,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa2/OTM_K125,4.114361233480176,-0.0660101810506388,-0.0878154137461608,1.0077,0.9999994676192268,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa3/ATM,4.191473214285714,-0.1013683961216152,0.2916015185574814,0.9762,1.0000079322366826,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa3/OTM_K110,4.478619909502262,-0.0803869910548265,0.3964015663565665,0.98,1.0000029445924132,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa3/OTM_K125,4.828868894601542,-0.0589662327790792,0.3767739235073293,0.9815,1.0000005680053514,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa4/ATM,6.074686774941995,0.1029862083296517,-0.7907177440094295,0.9538,0.9999999983597744,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa4/OTM_K110,6.535910165484634,0.0897681810878714,-0.76831267805979,0.9578,0.9999999999073488,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa4/OTM_K125,6.962823218997362,0.0496664288338237,-0.7600543338809485,0.96,0.9999999999946892,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa5/ATM,7.885419896640827,-0.1555879951576936,-0.1929593801797513,0.9614,0.9999999999999992,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa5/OTM_K110,8.745914266577362,-0.105068025343839,-0.2385995383449528,0.9659,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-kappa5/OTM_K125,9.5804,-0.0755397980151509,-0.3212036195019929,0.9713,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega1/ATM,8.182181818181817,-0.1035821550367029,-0.590826946475155,0.9947,0.9999999999999996,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega1/OTM_K110,8.681698113207547,-0.1667881428072343,-0.4684709495694927,0.9967,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega1/OTM_K125,9.563181818181818,-0.2174831339265405,-0.3973774618871801,0.9981,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega2/ATM,8.456479400749064,-0.1459228464293807,-0.599132301491339,0.9929,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega2/OTM_K110,9.01078125,-0.1740837749462387,-0.5000850263582897,0.9952,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega2/OTM_K125,9.820976744186046,-0.1830146715039493,-0.452199799546249,0.997,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega3/ATM,8.060053763440859,-0.2910131124283982,-0.5254705654523559,0.9895,0.9999999999999992,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega3/OTM_K110,8.572611940298506,-0.307308333961939,-0.4462619664168752,0.9921,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega3/OTM_K125,9.262615384615383,-0.2872962571778273,-0.3601321160683119,0.9942,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega4/ATM,9.18206474820144,0.1870975750874666,-0.6561551033545956,1.008,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega4/OTM_K110,9.762647278150634,0.2044885150278517,-0.7172310532707109,1.009,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega4/OTM_K125,10.333548936170212,0.2268589444783613,-0.7149574769502278,1.0109,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega5/ATM,32.61481906443072,0.1978386810933471,-0.8790724141817603,1.0045,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega5/OTM_K110,33.46863755458516,0.1489244180692358,-0.9695556048274364,1.0038,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-omega5/OTM_K125,33.7380258302583,0.0461236181990537,-0.960936444667599,1.0037,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi1/ATM,2.07,-0.4609036005409807,0.7211065183642473,0.9376,1.0115800260145724,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi1/OTM_K110,2.999032258064516,-0.3511142197731154,0.2820897740192487,0.9337,1.0007985114712237,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi1/OTM_K125,4.028888888888889,-0.2435857019792288,-0.3229870406451032,0.938,0.9999975492746046,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi2/ATM,2.162704402515724,-0.4888425708623004,0.8770703860648137,0.9496,1.010997456158268,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi2/OTM_K110,3.083576158940397,-0.3562203427334537,0.4805510180129202,0.9465,1.0007877432697183,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi2/OTM_K125,4.263385826771653,-0.2140276197652768,-0.0125915852680797,0.9525,1.0000030252548446,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi3/ATM,2.2152380952380955,-0.4010823120492749,1.089699243705856,0.966,1.01003743110797,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi3/OTM_K110,3.1405016722408026,-0.2199792582745794,0.6692117546478502,0.9563,1.000664107529305,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi3/OTM_K125,4.302738095238095,0.0055479388795812,0.2135921317557478,0.9602,1.0000026887232565,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi4/ATM,2.83264667535854,0.4293238318129738,0.4860543103382571,0.9841,0.9996920499660688,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi4/OTM_K110,3.915915300546448,0.4914503049757258,0.2505705298545329,0.9808,0.9999836880689524,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi4/OTM_K125,5.136587301587301,0.5103822392461209,0.0167676697389747,0.9773,0.9999998785601516,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi5/ATM,6.499643366619116,0.1318055658809285,0.1180570416926394,0.9882,1.0000000000049487,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi5/OTM_K110,8.208384502923977,0.2691004701496244,-0.0059404213895457,0.9917,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-xi5/OTM_K125,9.912521514629947,0.3422284227455513,-0.194251662219242,0.9937,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho1/ATM,1.732222222222222,-0.398582503137519,-0.5817600662160114,0.9676,1.0067096998281526,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho1/OTM_K110,2.2624444444444443,-0.4244579008571236,-0.5795130473653396,0.9977,1.001647320612049,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho1/OTM_K125,3.114390243902439,-0.3930952155084823,-0.5300349936440396,1.0115,1.0000239033152936,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho2/ATM,1.743318385650224,-0.2905127026678197,-0.9304460626689672,0.9795,1.0005262401529276,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho2/OTM_K110,2.297013574660633,-0.2961321471300741,-0.952992815919084,1.006,0.9986030438901636,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho2/OTM_K125,3.1040487804878047,-0.267452861765341,-0.8974432686725597,1.0143,0.9996164946192688,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho3/ATM,1.7957416267942583,-0.0571238691339202,-0.5726582125674797,0.9744,0.996861838263182,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho3/OTM_K110,2.395762711864407,-0.0789736163753185,-0.4773628537599017,0.9983,0.9988178262865802,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho3/OTM_K125,3.2851052631578943,-0.0568695359247335,-0.4042335979760008,1.0082,0.9998526533977508,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho4/ATM,1.930672975814932,-0.182685726418409,-0.7782489492306768,0.9638,0.9981188461129128,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho4/OTM_K110,2.7564567769477057,-0.2481580223153826,-0.6470335706280061,0.9911,0.9995862382760484,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho4/OTM_K125,3.9457142857142857,-0.2866132764126473,-0.4913944876775935,1.0025,0.99999075827233,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho5/ATM,2.8035782967032965,-0.5498683626235578,-0.272160264867376,1.0284,1.0010009188045217,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho5/OTM_K110,4.749005722460659,-0.4831539645591248,-0.4217594082142351,1.0153,1.0000000077854976,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_axis/Exp05ax-rho5/OTM_K125,7.578083735909823,-0.4124070743322693,-0.5262984431733577,1.0097,0.9999999999999744,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s1/ATM,6.956075949367089,-0.0295354589477309,-0.3132602455007571,0.9909,0.999999999997915,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s1/OTM_K110,7.344285714285713,-0.0411056317079381,-0.3420951459794628,0.9936,0.9999999999998518,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s1/OTM_K125,8.0,-0.0637127392970322,-0.4388946327927798,0.9952,0.9999999999999986,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s2/ATM,6.979808917197452,-0.1484950670892155,-0.2339814880998276,0.9911,0.9999999999991184,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s2/OTM_K110,7.417434210526315,-0.1701987816145817,-0.2612098171400325,0.9936,0.999999999999954,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s2/OTM_K125,8.041007751937984,-0.2114869434296919,-0.3486858635053629,0.9947,0.9999999999999992,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s4/ATM,7.466164383561643,-0.0369297412156285,-0.2217055673561638,0.9886,0.9999999999999614,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s4/OTM_K110,7.922120141342756,-0.0900882141005615,-0.2458710556782914,0.9911,0.9999999999999988,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s4/OTM_K125,8.530537190082645,-0.1755123995743416,-0.351887678385816,0.9923,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s8/ATM,8.514240631163707,-0.090829706778071,-0.2619390615442678,0.9678,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s8/OTM_K110,8.983805668016196,-0.1916029111154158,-0.2364195452874198,0.971,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s8/OTM_K125,9.58974238875878,-0.3509054223299312,-0.2123052149368303,0.973,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s16/ATM,9.384507361268405,0.1000958428988452,-0.2769503746280382,0.9645,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s16/OTM_K110,9.939428904428905,0.0263118253355146,-0.2786626624720489,0.9676,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vkappa_s16/OTM_K125,10.489058355437669,-0.1063628782005078,-0.2494197057937506,0.9697,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s1/ATM,8.55778947368421,-0.0609199686552197,-0.837604658428599,0.9926,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s1/OTM_K110,9.206888888888887,-0.0880300754578607,-0.7113382967958128,0.9944,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s1/OTM_K125,10.190810810810811,-0.1043007790724328,-0.5997541871438883,0.9955,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s2/ATM,8.802108108108108,-0.0489224221305566,-1.0221135338122471,0.9937,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s2/OTM_K110,9.427386363636364,-0.0494720824274395,-0.981528909062511,0.9954,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s2/OTM_K125,10.420137931034482,-0.0484627006300169,-0.95693563834448,0.9964,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s4/ATM,9.21050847457627,-0.2045188489131277,-0.8482139593920848,0.9834,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s4/OTM_K110,9.855074183976262,-0.2078417794902917,-0.7954229802929396,0.9858,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s4/OTM_K125,10.738581560283686,-0.1954617348752485,-0.7720126697957008,0.9876,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s8/ATM,9.522176470588237,-0.0255981966283335,-0.8781868123059922,0.9745,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s8/OTM_K110,10.182916666666666,-0.0049501375942791,-0.940208142669142,0.977,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s8/OTM_K125,10.955426497277678,0.0255054313024142,-0.9476536537650442,0.9794,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s16/ATM,10.54339558573854,0.2395978363232343,-0.6052106160106678,0.9904,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s16/OTM_K110,11.261606033717834,0.2462017047298004,-0.6998152993828533,0.9919,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vomega_s16/OTM_K125,12.004564102564103,0.2742032488151359,-0.7999991005677014,0.9938,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s1/ATM,8.400571428571428,0.1768371566254301,-0.3391858716354399,0.9956,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s1/OTM_K110,8.089411764705883,0.1164345519333865,-0.2831307948249515,0.9993,0.9999999999999996,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s1/OTM_K125,7.718620689655173,0.0018178723498609,-0.2036711503589758,1.0046,0.999999999999994,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s2/ATM,8.382285714285715,0.1340259701589634,-0.3598936744367953,0.9965,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s2/OTM_K110,8.077058823529411,0.0670609763944705,-0.2656014221087721,0.9997,0.9999999999999996,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s2/OTM_K125,7.716206896551724,-0.0522118797927029,-0.1621781528801151,1.0042,0.999999999999996,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s4/ATM,8.645333333333333,0.2837182108981294,-0.6013863460519451,0.9993,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s4/OTM_K110,8.408846153846154,0.253918524569596,-0.5929443726390664,1.0027,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s4/OTM_K125,7.965,0.1681515258413672,-0.605375372646356,1.0064,0.999999999999997,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s8/ATM,8.95124031007752,0.1535819671295743,-0.016183214122353,1.0033,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s8/OTM_K110,8.766882591093118,0.1821856674612291,0.0660213818595591,1.0064,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s8/OTM_K125,8.395734597156398,0.1519526715991381,0.0543329035412698,1.0097,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s16/ATM,11.40605,0.3276076868198822,0.5029260574696308,0.9877,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s16/OTM_K110,11.375702917771882,0.2879811943559784,0.4320057769668888,0.9901,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-vxi_s16/OTM_K125,11.089779874213836,0.1381110275790193,0.1639978909452351,0.9926,1.0,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-kappaxi_s1/ATM,2.216851851851852,-0.145989081638156,-0.8837981747945158,1.0527,0.997230009789974,1.0,measured moments have sampling error; kurt=raw(ref3)
nn_suite,Exp05_diag/Exp05dg-kappaxi_s1/OTM_K110,1.9566666666666668,-0.0906286441375069,-0.8927742671968022,1.0662,0.9954944883113408,1.0,measured moments have sampling error; kurt=raw(ref3)
